MatchID,DateOfMatch,Fullback,RightWinger,OutsideCentre,InsideCentre,LeftWinger,FlyHalf,ScrumHalf,LooseHeadProp,Hooker,TightHeadProp,SecondRow4,SecondRow5,BlindSideFlanker,OpensideFlanker,Number8,Replacement1,Replacement2,Replacement3,Replacement4,Replacement5,Replacement6,Replacement7,Replacement8,MatchesID
67,06/04/2018,Mike Haley,Byron McGuigan,Sam James,James O'Connor,Marland Yarde,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Alexandru Tarus,Bryn Evans,Andrei Ostrikov,Jono Ross ,Ben Curry,Josh Strauss,Marc Jones,James Flynn,Halani Aulika,Josh Beaumont,Tom Curry,Will Cliff,Luke James,TJ Ioane,1458
147,13/04/2018,Byron McGuigan,Paolo Odogwu,Sam James,Luke James,Marland Yarde,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,Andrei Ostrikov,Jono Ross ,Ben Curry,Josh Strauss,Marc Jones,Alexandru Tarus,Halani Aulika,Josh Beaumont,TJ Ioane,Tom Curry,Will Cliff,Cameron Redpath,1459
69,28/04/2018,Will Addison,Byron McGuigan,Sam James,Luke James,Marland Yarde,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,Andrei Ostrikov,Tom Curry,Ben Curry,Jono Ross ,Marc Jones,Alexandru Tarus,Halani Aulika,Josh Beaumont,Josh Strauss,Will Cliff,Johnny Leota,Paolo Odogwu,1460
70,05/05/2018,Mike Haley,Byron McGuigan,Sam James,Will Addison,Marland Yarde,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,Andrei Ostrikov,Jono Ross ,Tom Curry,Josh Strauss,Marc Jones,Alexandru Tarus,Halani Aulika,Josh Beaumont,Ben Curry,Will Cliff,Johnny Leota,Luke James,1461
33,01/09/2018,Byron McGuigan,Denny Solomona,Sam James,Luke James,Marland Yarde,AJ MacGinty,Will Cliff,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Ben Curry,Tom Curry,Jono Ross,Cameron Neild,Alexandru Tarus,Joe Jones,Josh Beaumont,Josh Strauss,Gus Warr,Mark Jennings,Paolo Odogwu,1462
34,09/09/2018,Byron McGuigan,Denny Solomona,Sam James,Mark Jennings,Marland Yarde,AJ MacGinty,Will Cliff,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross,Ben Curry,Josh Beaumont,Cameron Neild,Alexandru Tarus,Joe Jones,George Nott,Josh Strauss,Gus Warr,Luke James,Paolo Odogwu,1463
35,15/09/2018,Byron McGuigan,Denny Solomona,Sam James,Mark Jennings,Marland Yarde,AJ MacGinty,Will Cliff,Ross Harrison,Cameron Neild,Willgriff John,Bryn Evans,James Phillips,Jono Ross,Tom Curry,Josh Beaumont,Rob Webber,Alexandru Tarus,Joe Jones,Josh Strauss,Ben Curry,Gus Warr,Luke James,Paolo Odogwu,1024
36,22/09/2018,Byron McGuigan,Denny Solomona,Sam James,Mark Jennings,Marland Yarde,AJ MacGinty,Will Cliff,Ross Harrison,Cameron Neild,Willgriff John,Bryn Evans,James Phillips,Tom Curry,Ben Curry,Jono Ross,Rob Webber,Alexandru Tarus,Joe Jones,Josh Beaumont,Josh Strauss,Gus Warr,Luke James,Arron Reed,1025
37,30/09/2018,Byron McGuigan,Denny Solomona,Luke James,Mark Jennings,Marland Yarde,Sam James,Will Cliff,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,Andrei Ostrikov,Jono Ross,Tom Curry,Josh Strauss,Curtis Langdon,Alexandru Tarus,Joe Jones,Josh Beaumont,James Phillips,Gus Warr,Ben Curry,Rohan Janse van Rensburg,1026
38,06/10/2018,Sam James,Byron McGuigan,Luke James,Rohan Janse van Rensburg,Marland Yarde,AJ MacGinty,Will Cliff,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross,Tom Curry,Josh Strauss,Curtis Langdon,Alexandru Tarus,Joe Jones,Andrei Ostrikov,Josh Beaumont,Gus Warr,Mark Jennings,James O'Connor,1027
42,12/10/2018,Sam James,Byron McGuigan,Luke James,Rohan Janse van Rensburg ,Paolo Odogwu ,Kieran Wilkinson ,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross,Ben Curry,Josh Strauss ,Curtis Langdon,Alexandru Tarus ,Joe Jones,George Nott ,Tom Curry ,Will Cliff,Connor Doherty ,Arron Reed,1464
43,20/10/2018,Sam James,Chris Ashton,James O'Connor,Rohan Janse van Rensburg,Byron McGuigan,Kieran Wilkinson ,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross,Ben Curry,Josh Beaumont,Curtis Langdon,Tom Bristow,Alexandru Tarus ,George Nott ,Tom Curry ,Will Cliff,Luke James,Arron Reed,1031
46,26/10/2018,Arron Reed,Paolo Odogwu ,Connor Doherty,Luke James,Tom Roebuck,Kieran Wilkinson ,Gus Warr,Tom Bristow,Curtis Langdon,Alexandru Tarus ,George Nott,Andrei Ostrikov,Sam Dugdale,Ben Curry,Josh Beaumont,Nic Dolly,Jake Pope,Joe Jones,Matt Postlethwaite,Teddy Leatherbarrow,Matt Sturges,Rouban Birch,Nathan Pope,1034
47,02/11/2018,Luke James,Paolo Odogwu ,Connor Doherty,Johnny Leota,Arron Reed,Kieran Wilkinson ,Will Cliff,Tom Bristow,Curtis Langdon,Joe Jones,Matt Postlethwaite,Andrei Ostrikov,George Nott,Sam Dugdale,Josh Strauss,Nic Dolly,Jake Pope,Alexandru Tarus ,Rouban Birch,Ciaran Booth,Gus Warr,Tom Roebuck,Nathan Pope,1035
48,09/11/2018,Sam James,Denny Solomona,James O'Connor,Johnny Leota,Arron Reed,Rob du Preez,Will Cliff,Ross Harrison,Rob Webber,Willgriff John,Matt Postlethwaite,James Phillips,Jono Ross,Ben Curry,Josh Beaumont,Nic Dolly,Jake Pope,Alexandru Tarus ,Rouban Birch,Ciaran Booth,Gus Warr,Tom Roebuck,Nathan Pope,1036
39,17/11/2018,Sam James,Denny Solomona,James O'Connor,Johnny Leota,Byron McGuigan,Rob du Preez,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross,Ben Curry,Josh Beaumont,Curtis Langdon,Tom Bristow,Joe Jones,Andrei Ostrikov,Cameron Neild,Will Cliff,Luke James,Arron Reed,1028
40,24/11/2018,Sam James,Denny Solomona,James O'Connor,Luke James,Arron Reed,Rob du Preez,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross,Ben Curry,Jean-Luc du Preez,Curtis Langdon,Tom Bristow,Joe Jones,Bryn Evans,Matt Postlethwaite,Will Cliff,Kieran Wilkinson,Paolo Odogwu,1029
41,02/12/2018,Sam James,Denny Solomona,James O'Connor,Luke James,Chris Ashton,Rob du Preez,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross,Ben Curry,Jean-Luc du Preez,Curtis Langdon,Tom Bristow,Joe Jones,Andrei Ostrikov,Bryn Evans,Will Cliff,Paolo Odogwu,Josh Strauss,1030
44,08/12/2018,Chris Ashton,Denny Solomona,Sam James,Luke James,Paolo Odogwu ,Kieran Wilkinson ,Will Cliff,Tom Bristow,Curtis Langdon,Joe Jones,Bryn Evans,Andrei Ostrikov,Jean-Luc du Preez,Ben Curry,Josh Strauss,Nic Dolly,Ross Harrison,Alexandru Tarus ,Josh Beaumont,James Phillips,Faf de Klerk,Rob du Preez,Connor Doherty,1032
45,15/12/2018,Chris Ashton,Denny Solomona,Sam James,Luke James,Byron McGuigan,Rob du Preez,Faf de Klerk,Tom Bristow,Curtis Langdon,Alexandru Tarus ,Josh Beaumont,James Phillips,Jean-Luc du Preez,Ben Curry,Josh Strauss,Rob Webber,Ross Harrison,Willgriff John,Bryn Evans,Tom Curry ,Will Cliff,Connor Doherty,Arron Reed,1033
81,22/12/2018,Chris Ashton,Denny Solomona,Sam James,James O'Connor,Byron McGuigan,Rob du Preez,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross ,Tom Curry,Jean-Luc du Preez,Curtis Langdon,Tom Bristow,Joe Jones,Bryn Evans,Josh Strauss,Will Cliff,Luke James,Ben Curry,1046
82,29/12/2018,Chris Ashton,Denny Solomona,Sam James,James O'Connor,Byron McGuigan,Rob du Preez,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross ,Tom Curry,Jean-Luc du Preez,Curtis Langdon,Tom Bristow,Joe Jones,Bryn Evans,Josh Strauss,Will Cliff,Luke James,Ben Curry,1047
83,04/01/2019,Chris Ashton,Denny Solomona,Sam James,James O'Connor,Byron McGuigan,Rob du Preez,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross ,Tom Curry,Josh Strauss,Curtis Langdon,Tom Bristow,Joe Jones,Bryn Evans,Ben Curry,Will Cliff,Luke James,Arron Reed,1048
86,12/01/2019,Chris Ashton,Denny Solomona,Sam James,James O'Connor,Arron Reed,Kieran Wilkinson ,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross ,Tom Curry,Josh Strauss,Curtis Langdon,Tom Bristow,Joe Jones,Andrei Ostrikov,Ben Curry,Will Cliff,Luke James,Cameron Redpath,1051
87,19/01/2019,Chris Ashton,Denny Solomona,Sam James,Luke James,Arron Reed,Kieran Wilkinson ,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Jono Ross ,Tom Curry,Josh Strauss,Curtis Langdon,Tom Bristow,Joe Jones,Bryn Evans,Tom Curry,Will Cliff,Cameron Redpath,Paolo Odogwu,1052
85,03/02/2019,Luke James,Arron Reed,Johnny Leota,Rohan Janse Van Rensburg,Paolo Odogwu,Kieran Wilkinson ,Will Cliff,Tom Bristow,Curtis Langdon,Joe Jones,Bryn Evans,Andrei Ostrikov,Cameron Neild,Ben Curry,Sam Moore,Rob Webber,Valery Morozov,Alexandru Tarus,Matt Postlethwaite,Josh Beaumont,Matt Sturges,Tom Roebuck,Denny Solomona,1050
88,16/02/2019,Sam James,Denny Solomona,James O'Connor,Rohan Janse van Rensburg,Byron McGuigan,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross ,Ben Curry,Josh Beaumont,Cameron Neild,Tom Bristow,Joe Jones,Andrei Ostrikov,Josh Strauss,Will Cliff,Luke James,Arron Reed,1053
89,23/02/2019,Luke James,Denny Solomona,James O'Connor,Rohan Janse van Rensburg,Byron McGuigan,Sam James,Faf de Klerk,Valery Morozov,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross ,Ben Curry,Josh Beaumont,Curtis Langdon,Tom Bristow,Joe Jones,Andrei Ostrikov,Cameron Neild,Will Cliff,Cameron Redpath,Arron Reed,1054
90,02/03/2019,Luke James,Denny Solomona,James O'Connor,Rohan Janse van Rensburg,Byron McGuigan,Sam James,Faf de Klerk,Valery Morozov,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross ,Ben Curry,Josh Strauss,Curtis Langdon,Tom Bristow,Joe Jones,Andrei Ostrikov,Cameron Neild,Will Cliff,Cameron Redpath,Arron Reed,1055
91,08/03/2019,Luke James,Denny Solomona,James O'Connor,Rohan Janse van Rensburg,Arron Reed,Sam James,Faf de Klerk,Valery Morozov,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross ,Ben Curry,Josh Beaumont,Curtis Langdon,Tom Bristow,Joe Jones,Matt Postlethwaite,Cameron Neild,Gus Warr,Cameron Redpath,Paolo Odogwu,1056
92,23/03/2019,Luke James,Denny Solomona,James O'Connor,Rohan Janse van Rensburg,Byron McGuigan,Sam James,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Josh Beaumont,James Phillips,Tom Curry,Ben Curry,Jono Ross ,Curtis Langdon,Tom Bristow,Joe Jones,Bryn Evans,Cameron Neild,Gus Warr,Cameron Redpath,Arron Reed,1057
84,29/03/2019,Luke James,Denny Solomona,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Joe Jones,Bryn Evans,James Phillips,Jono Ross ,Tom Curry,Josh Beaumont,Curtis Langdon,Tom Bristow,Alexandru Tarus,Josh Strauss,Ben Curry,Will Cliff,Cameron Redpath,Arron Reed,1049
93,05/04/2019,Luke James,Denny Solomona,Sam James,Rohan Janse van Rensburg,Byron McGuigan,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Jono Ross ,Tom Curry,Josh Beaumont,Curtis Langdon,Valery Morozov,Joe Jones,Josh Strauss,Ben Curry,Will Cliff,Cameron Redpath,Arron Reed,1058
95,13/04/2019,Luke James,Denny Solomona,Sam James,Rohan Janse van Rensburg,Arron Reed,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,WillGriff John,Josh Beaumont,James Phillips,Jono Ross,Tom Curry,Josh Strauss,Curtis Langdon,Valery Morozov,Joe Jones ,Matt Postlethwaite,Sam Moore,Will Cliff,Cameron Redpath,Paolo Odogwu,1060
163,20/04/2019,Luke James,Denny Solomona,Sam James,James O'Connor,Chris Ashton,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,WillGriff John,Josh Beaumont,James Phillips,Ben Curry,Tom Curry,Jono Ross,Curtis Langdon,Tom Bristow,Joe Jones ,Matt Postlethwaite,Sam Moore,Will Cliff,Cameron Redpath,Arron Reed,1103
94,26/04/2019,Luke James,Denny Solomona,Sam James,James O'Connor,Chris Ashton,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,WillGriff John,Josh Beaumont,James Phillips,Ben Curry,Tom Curry,Jono Ross,Ewan Ashman,Valery Morozov,Joe Jones ,Matt Postlethwaite,Josh Strauss,Will Cliff,Cameron Redpath,Arron Reed,1059
160,03/05/2019,Chris Ashton,Denny Solomona,Sam James,Luke James,Arron Reed,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,WillGriff John,Josh Beaumont,James Phillips,Ben Curry,Tom Curry,Jono Ross,Curtis Langdon,Valery Morozov,Joe Jones ,Matt Postlethwaite,Josh Strauss,Will Cliff,Cameron Redpath,George Nott,1101
162,18/05/2019,Chris Ashton,Denny Solomona,Sam James,James O'Connor,Byron McGuigan,AJ MacGinty,Faf de Klerk,Ross Harrison,Rob Webber,WillGriff John,Josh Beaumont,James Phillips,Ben Curry,Tom Curry,Jono Ross,Curtis Langdon,Valery Morozov,Joe Jones ,Bryn Evans,Josh Strauss,Will Cliff,Luke James,Arron Reed,1102
200,21/09/2019,Simon Hammersley,Denny Solomona,Sam James,Rohan Janse Van Rensburg,Chris Ashton,Rob du Preez,Gus Warr,Ross Harrison,Rob Webber,Jake Cooper-Woolley,Josh Beaumont,James Phillips,Jean-Luc du Preez,Ben Curry,Dan du Preez,Akker van der Merwe,Bevan Rodd,Willgriff John,Bryn Evans,Matt Postlethwaite,Embrose Papier,Luke James,Byron Mcguigan,1134
201,28/09/2019,Simon Hammersley,Byron McGuigan,Luke James,Cameron Redpath,Tom Roebuck,Tom Curtis,Embrose Papier,Bevan Rodd,Curtis Langdon,Jake Cooper-Woolley,Matt Postlethwaite,James Phillips,Jean-Luc du Preez,Ben Curry,Dan du Preez,Rob Webber,Ross Harrison,Joe Jones,Josh Beaumont,Sam Moore,Gus Warr,James Williams,Sam James,1135
202,05/10/2019,Chris Ashton,Denny Solomona,Sam James,Cameron Redpath,Marland Yarde,Rob du Preez,Embrose Papier,Ross Harrison,Akker van der Merwe,Willgriff John,Matt Postlethwaite,Bryn Evans,Jono Ross,Ben Curry,Josh Beaumont,Rob Webber,Bevan Rodd,Coenie Oosthuizen,James Phillips,Sam Moore,Will Cliff,Luke James,Byron Mcguigan,1136
203,12/10/2019,Simon Hammersley,Chris Ashton,Sam James,Luke James,Byron McGuigan,Rob du Preez,Will Cliff,Coenie Oosthuizen,Rob Webber ,Jake Cooper-Woolley,James Phillips,Josh Beaumont,Jono Ross,Ben Curry,Dan du Preez,Akker van der Merwe,Ross Harrison,Willgriff John,Bryn Evans,Curtis Langdon,Embrose Papier,Cameron Redpath,Marland Yarde,1137
204,19/10/2019,Simon Hammersley,Chris Ashton,Sam James,Cameron Redpath,Byron McGuigan,Rob du Preez,Will Cliff,Ross Harrison,Akker van der Merwe,Jake Cooper-Woolley,Josh Beaumont,Jean-Luc du Preez,Jono Ross,Ben Curry,Dan du Preez,Coenie Oosthuizen,Rob Webber,Willgriff John,Bryn Evans,James Phillips,Embrose Papier,Rohan Janse Van Rensburg,Marland Yarde,1138
205,26/10/2019,Simon Hammersley,Denny Solomona,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Will Cliff,Ross Harrison,Akker van der Merwe,Coenie Oosthuizen,Josh Beaumont,Bryn Evans,Jean-Luc du Preez,Jono Ross,Dan du Preez,Jake Cooper-Woolley,Bevan Rodd,Rob Webber,Ben Curry,James Phillips,Embrose Papier,Luke James,Marland Yarde,1465
206,01/11/2019,Simon Hammersley,Marland Yarde,Cameron Redpath,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Will Cliff,Ross Harrison,Rob Webber,Jake Cooper-Woolley,Josh Beaumont,Bryn Evans,Jean-Luc du Preez,Jono Ross,Dan du Preez,Coenie Oosthuizen,Akker van der Merwe,Valery Morozov,Cameron Neild,James Phillips,Embrose Papier,Luke James,AJ Macginty,1139
207,08/11/2019,Simon Hammersley,Marland Yarde,Cameron Redpath,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Embrose Papier,Ross Harrison,Akker van der Merwe,Coenie Oosthuizen,Josh Beaumont,Bryn Evans,Jono Ross,Ben Curry,Dan du Preez,Jake Cooper-Woolley,Rob Webber,Valery Morozov,Jean-Luc du Preez,James Phillips,Will Cliff,Luke James,AJ Macginty,1140
230,16/11/2019,Simon Hammersley,Marland Yarde,Cameron Redpath,Luke James,Byron McGuigan,AJ MacGinty,Embrose Papier,Ross Harrison,Rob Webber,Jake Cooper-Woolley,Bryn Evans,James Phillips,Jean-Luc du Preez,Ben Curry,Dan du Preez,Akker Van der Merwe,WillGriff John,Coenie Oosthuizen,Matt Postlethwaite,Jono Ross,Gus Warr,Rob du Preez,Chris Ashton,1156
231,24/11/2019,Simon Hammersley,Denny Solomona,Rohan Janse Van Rensburg,Rob du Preez,Chris Ashton,AJ MacGinty,Faf de Klerk,Ross Harrison,Akker Van der Merwe,Coenie Oosthuizen,Bryn Evans,Jean-Luc du Preez,Tom Curry,Ben Curry,Jono Ross,Rob Webber,Valery Morozov,Willgriff John,Matt Postlethwaite,James Phillips,Embrose Papier,Luke James,Marland Yarde,1466
232,30/11/2019,Simon Hammersley,Denny Solomona,Rohan Janse Van Rensburg,Rob du Preez,Chris Ashton,AJ MacGinty,Faf de Klerk,Valery Morozov,Akker Van der Merwe,Coenie Oosthuizen,Bryn Evans,Jean-Luc du Preez,Tom Curry,Ben Curry,Jono Ross,Rob Webber,Ross Harrison,Willgriff John,Matt Postlethwaite,James Phillips,Embrose Papier,Sam James,Marland Yarde,1157
233,08/12/2019,Simon Hammersley,Chris Ashton,Sam James,Rohan Janse Van Rensburg,Marland Yarde,Rob du Preez,Faf de Klerk,Coenie Oosthuizen,Akker Van der Merwe,Willgriff John,Bryn Evans,James Phillips,Tom Curry,Ben Curry,Jono Ross,Curtis Langdon,Ross Harrison,Jake Cooper-Woolley,Matt Postlethwaite,Cameron Neild,Will Cliff,Luke James,Denny Solomona,1158
246,15/12/2019,Cameron Redpath,Denny Solomona,Sam James,Luke James,Byron McGuigan,AJ MacGinty,Will Cliff,Ross Harrison,Curtis Langdon,Jake Cooper-Woolley,Matt Postlethwaite,James Phillips,Tom Curry,Ben Curry,Jono Ross,Akker Van der Merwe,Valery Morozov,WillGriff John,Bryn Evans,Cameron Neild,Gus Warr,Tom Curtis,Marland Yarde,1159
247,21/12/2019,Simon Hammersley,Chris Ashton,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Faf de Klerk,Coenie Oosthuizen,Akker Van der Merwe,WillGriff John,Bryn Evans,James Phillips,Jono Ross,Tom Curry,Dan du Preez,Curtis Langdon,Ross Harrison,Jake Cooper-Woolley,Matt Postlethwaite,Ben Curry,Will Cliff,AJ MacGinty,Marland Yarde,1467
248,28/12/2019,Chris Ashton,Denny Solomona,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Faf de Klerk,Coenie Oosthuizen,Akker Van der Merwe,WillGriff John,Bryn Evans,James Phillips,Jono Ross,Tom Curry,Dan du Preez,Rob Webber,Ross Harrison,Jake Cooper-Woolley,Marland Yarde,Ben Curry,Will Cliff,AJ MacGinty,Jean Luc du Preez,1160
249,03/01/2020,Luke James,Chris Ashton,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Will Cliff,Ross Harrison,Akker Van der Merwe,WillGriff John,Bryn Evans,Jean Luc du Preez,Jono Ross,Tom Curry,Dan du Preez,Rob Webber,Valery Morozov,Jake Cooper-Woolley,James Phillips,Ben Curry,Gus Warr,AJ MacGinty,Marland Yarde,1161
250,10/01/2020,Luke James,Tom Roebuck,Sam James,James Williams,Marland Yarde,AJ MacGinty,Will Cliff,Ross Harrison,Rob Webber,Jake Cooper-Woolley,Matt Postlethwaite,James Phillips,Jean Luc du Preez,Ben Curry,Dan du Preez,Curtis Langdon,Valery Morozov,Cal Ford,Sam Dugdale,Cameron Neild,Gus Warr,Joe Carpenter,Chris Ashton,1162
251,18/01/2020,Joe Carpenter,Denny Solomona,Luke James,James Williams,Marland Yarde,Tom Curtis,Will Cliff,Ross Harrison,Curtis Langdon,WillGriff John,Matt Postlethwaite,James Phillips,Ben Curry,Tom Curry,Jono Ross,Rob Webber,Ben Carlile,Jake Cooper-Woolley,Sam Dugdale,Cameron Neild,Gus Warr,Cameron Redpath,Tom Roebuck,1163
252,25/01/2020,Simon Hammersley,Chris Ashton,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Will Cliff,Ross Harrison,Rob Webber,Jake Cooper-Woolley,Bryn Evans,Jean Luc du Preez,Jono Ross,Tom Curry,Dan du Preez,Curtis Langdon,Coenie Oosthuizen,WillGriff John,James Phillips,Matt Postlethwaite,Gus Warr,Luke James,Marland Yarde,1164
253,07/02/2020,Simon Hammersley,Denny Solomona,Sam James,Rohan Janse Van Rensburg,Marland Yarde,Rob du Preez,Will Cliff,Coenie Oosthuizen,Rob Webber,Jake Cooper-Woolley,Bryn Evans,Jean Luc du Preez,Jono Ross,Tom Curry,Dan du Preez,Akker Van der Merwe,Ross Harrison,WillGriff John,James Phillips,Mark Wilson,Gus Warr,Tom Curtis,Luke James,1165
254,15/02/2020,Simon Hammersley,Chris Ashton,Sam James,Rohan Janse Van Rensburg,Byron McGuigan,Rob du Preez,Will Cliff,Ross Harrison,Rob Webber,WillGriff John,Bryn Evans,Jean Luc du Preez,Jono Ross,Tom Curry,Dan du Preez,Akker Van der Merwe,Coenie Oosthuizen,Jake Cooper-Woolley,James Phillips,Mark Wilson,Gus Warr,Denny Solomona,Luke James,1468
255,21/02/2020,Simon Hammersley,Chris Ashton,Sam James,Luke James,Marland Yarde,Rob du Preez,Will Cliff,Coenie Oosthuizen,Rob Webber,Jake Cooper-Woolley,Bryn Evans,Jean Luc du Preez,Jono Ross,Mark Wilson,Dan du Preez,Curtis Langdon,Ross Harrison,WillGriff John,James Phillips,Ben Curry,Gus Warr,Tom Curtis,Denny Solomona,1166
256,28/02/2020,Simon Hammersley,Byron McGuigan,Sam James,Luke James,Marland Yarde,Rob du Preez,Will Cliff,Coenie Oosthuizen,Rob Webber,WillGriff John,Bryn Evans,Jean Luc du Preez,Jono Ross,Ben Curry,Dan du Preez,Curtis Langdon,Valery Morozov,Jake Cooper-Woolley,James Phillips,Matt Postlethwaite,Gus Warr,Tom Curtis,Denny Solomona,1469
257,06/03/2020,Simon Hammersley,Denny Solomona,Sam James,Luke James,Marland Yarde,Rob du Preez,Will Cliff,Coenie Oosthuizen,Rob Webber,Jake Cooper-Woolley,Bryn Evans,Jean Luc du Preez,Jono Ross,Ben Curry,Dan du Preez,Curtis Langdon,Ross Harrison,WillGriff John,James Phillips,Lood de Jager,Faf de Klerk,Tom Curtis,Byron McGuigan,1470
3466,14/08/2020,Simon Hammersley,Byron McGuigan,Manu Tuilagi,Sam Hill,Marland Yarde,Rob Du Preez,Faf de KLerk,Coenie Oosthuizen,Akker Van Der Merwe,WillGriff John,Jean-Luc Du Preez,Lood de Jager,Jono Ross,Tom Curry,Dan du Preez,Curtis Langdon,Ross Harrison,Jake Cooper-Woolley,James Phillips,Ben Curry,Will Cliff,AJ Macginty,Denny Solomona,3509
3467,21/08/2020,Simon Hammersley,Byron McGuigan,Sam James,Manu Tuilagi,Marland Yarde,Rob du Preez,Faf de Klerk,Coenie Oosthuizen,Akker van der Merwe,WillGriff John,Jean-Luc du Preez,Lood de Jager,Jono Ross,Tom Curry,Dan du Preez,Curtis Langdon,Ross Harrison,Jake Cooper-Woolley,James Phillips,Ben Curry,Will Cliff,AJ MacGinty,Denny Solomona,3510
3468,25/08/2020,Luke James,Denny Solomona,Connor Doherty,Rohan Janse Van Rensburg,Arron Reed,AJ MacGinty,Will Cliff,Ross Harrison,Curtis Langdon,Jake Cooper-Woolley,Matt Postlethwaite,James Phillips,Cameron Neild,Ben Curry,Jono Ross,Ewan Ashman,Valery Morozov,Coenie Oosthuizen,Jean-Luc du Preez,Lood de Jager,Faf de Klerk,Sam James,Tom Roebuck,3511
3469,29/08/2020,Luke James,Denny Solomona,Sam James,Manu Tuilagi,Marland Yarde,AJ MacGinty,Faf de Klerk,Valery Morozov,Akker van der Merwe,Coenie Oosthuizen,Jean-Luc du Preez,Lood de Jager,Cameron Neild,Ben Curry,Dan du Preez,Curtis Langdon,Bevan Rodd,WillGriff John,Matt Postlethwaite,Jono Ross,Will Cliff,Rohan Janse Van Rensburg,Arron Reed,3512
3579,05/09/2020,Luke James,Denny Solomona,Manu Tuilagi,Rohan Janse van Rensburg,Marland Yarde,AJ MacGinty,Faf de Klerk,Coenie Oosthuizen,Akker van der Merwe,Jake Cooper-Woolley,Jean-Luc du Preez,Lood de Jager,Jono Ross,Tom Curry,Dan du Preez,Ewan Ashman,Valery Morozov,Willgriff John,Cameron Neild,Matt Postlethwaite,Rafi Quirke,Sam James,Arron Reed,NULL
3580,09/09/2020,Simon Hammersley,Tom Roebuck,Sam James,Sam Hill,Arron Reed,Rob du Preez,Will Cliff,Valery Morozov,Curtis Langdon,Willgriff John,Matt Postlethwaite,James Phillips,Cameron Neild,Ben Curry,Dan du Preez,Ewan Ashman,Bevan Rodd,Jake Cooper-Woolley,Cobus Wiese,Jean-Luc du Preez,Faf de Klerk,Tom Curtis,Connor Doherty,NULL
3581,13/09/2020,Luke James,Denny Solomona,Manu Tuilagi,Rohan Janse van Rensburg,Marland Yarde,AJ MacGinty,Faf de Klerk,Valery Morozov,Akker van der Merwe,Willgriff John,Matt Postlethwaite,Jean-Luc du Preez,Jono Ross,Ben Curry,Tom Curry,Rob Webber,Coenie Oosthuizen,Jake Cooper-Woolley,Cobus Wiese,Dan du Preez,Will Cliff,Sam James,Arron Reed,NULL
